	Channel	analysis_protocol.protocol_core.protocol_id	analysis_protocol.provenance.document_id	analysis_working_group_approval_status	annotated_cell_identity.ontology	annotated_cell_identity.ontology_label	annotated_cell_identity.text	barcode	bundle_uuid	bundle_version	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.genus_species.ontology	cell_suspension.genus_species.ontology_label	cell_suspension.provenance.document_id	derived_organ_label	derived_organ_ontology	derived_organ_parts_label	derived_organ_parts_ontology	donor_organism.development_stage.ontology	donor_organism.development_stage.ontology_label	donor_organism.diseases.ontology	donor_organism.diseases.ontology_label	donor_organism.human_specific.ethnicity.ontology	donor_organism.human_specific.ethnicity.ontology_label	donor_organism.is_living	donor_organism.provenance.document_id	donor_organism.sex	dss_bundle_fqid	emptydrops_is_cell	file_uuid	file_version	genes_detected	library_preparation_protocol.end_bias	library_preparation_protocol.input_nucleic_acid_molecule.ontology	library_preparation_protocol.input_nucleic_acid_molecule.ontology_label	library_preparation_protocol.library_construction_method.ontology	library_preparation_protocol.library_construction_method.ontology_label	library_preparation_protocol.provenance.document_id	library_preparation_protocol.strand	louvain_labels	n_counts	n_genes	passed_qc	percent_mito	project.project_core.project_short_name	project.project_core.project_title	project.provenance.document_id	specimen_from_organism.organ.ontology	specimen_from_organism.organ.ontology_label	specimen_from_organism.organ_parts.ontology	specimen_from_organism.organ_parts.ontology_label	specimen_from_organism.provenance.document_id	total_umis
ad845c81-e641-4e22-8b36-eb24ef3b73f0	ad845c81-e641-4e22-8b36-eb24ef3b73f0	smartseq2_v2.3.0	1db19c18-e5e0-4e6f-af13-d1e903784294	blessed	CL:0002453	oligodendrocyte precursor cell	oligodendrocyte precursor	nan	c4dd5548-7bde-4d92-b546-d462f259280d	2019-05-16T013136.790000Z	D100Dp3C10	NCBITaxon:9606	Homo sapiens	ad845c81-e641-4e22-8b36-eb24ef3b73f0	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	c4dd5548-7bde-4d92-b546-d462f259280d.2019-05-16T013136.790000Z	nan	fcdebec7-19bc-4a7f-aa14-dd72c9b03692	2019-05-16T025437.889235Z	5462	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	382653.9375	5462	1	5.675345420837402	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
c25c46aa-ecb5-449a-b5d6-3e0b7037e8d4	c25c46aa-ecb5-449a-b5d6-3e0b7037e8d4	smartseq2_v2.3.0	2972a3d1-2a42-4e1e-838c-b9cc703a7c36	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	fa3695b5-7b06-4cd5-8d24-942816facb1c	2019-05-15T224335.604000Z	D100Dp10B01	NCBITaxon:9606	Homo sapiens	c25c46aa-ecb5-449a-b5d6-3e0b7037e8d4	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	fa3695b5-7b06-4cd5-8d24-942816facb1c.2019-05-15T224335.604000Z	nan	d7054a69-3131-4062-b3e0-2774e5c0eaf4	2019-05-16T000646.680471Z	5423	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	575755.0	5423	1	7.167071342468262	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
f57a4348-4b73-405b-abe2-63847eff6b60	f57a4348-4b73-405b-abe2-63847eff6b60	smartseq2_v2.3.0	ea79afb6-275d-45ea-a022-a9d0834264e4	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	a326a5bf-d905-4d4a-b485-8f16dd9879ba	2019-05-15T221031.808000Z	D54Dp18G11	NCBITaxon:9606	Homo sapiens	f57a4348-4b73-405b-abe2-63847eff6b60	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	a326a5bf-d905-4d4a-b485-8f16dd9879ba.2019-05-15T221031.808000Z	nan	8cf8db33-925e-44f3-9f8f-22e4e8c20d28	2019-05-15T222305.248460Z	6663	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	360407.0	6663	1	8.385939598083496	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
02388231-9e03-4935-90f4-281c923a4f93	02388231-9e03-4935-90f4-281c923a4f93	smartseq2_v2.3.0	fddce207-33e1-445f-a1c6-333de58ca80a	blessed	CL:0011020	neural progenitor cell	intermediate progenitor	nan	902846b8-9714-477e-9300-ed16f404ca51	2019-05-15T215634.479000Z	D100Dp24H01	NCBITaxon:9606	Homo sapiens	02388231-9e03-4935-90f4-281c923a4f93	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	902846b8-9714-477e-9300-ed16f404ca51.2019-05-15T215634.479000Z	nan	8803f201-8d88-446b-a9fd-ce093f92802d	2019-05-15T220103.933660Z	8001	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	372975.96875	8001	1	7.241106986999512	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
19f61f8d-85c7-4953-9518-a3f421cb7504	19f61f8d-85c7-4953-9518-a3f421cb7504	smartseq2_v2.3.0	b760564f-6203-40a9-8486-df6ab2c8d824	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	baa0c6a5-887f-4eb9-bd5d-85eec57c09bf	2019-05-15T232340.313000Z	D26Dp4E08	NCBITaxon:9606	Homo sapiens	19f61f8d-85c7-4953-9518-a3f421cb7504	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	baa0c6a5-887f-4eb9-bd5d-85eec57c09bf.2019-05-15T232340.313000Z	nan	de07a956-1cca-4875-b8c5-0ffadc7c6afb	2019-05-16T024957.211057Z	5309	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	312338.9375	5309	1	4.697086811065674	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
2fbfcd1c-eda8-483f-a57d-34387f749107	2fbfcd1c-eda8-483f-a57d-34387f749107	smartseq2_v2.3.0	d2df692d-cdba-43a2-99fe-7c9c6417f551	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	51bb4bdc-ba2c-47ef-b42e-9b5bf6329230	2019-05-16T004755.436000Z	D26Dn6B10	NCBITaxon:9606	Homo sapiens	2fbfcd1c-eda8-483f-a57d-34387f749107	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	51bb4bdc-ba2c-47ef-b42e-9b5bf6329230.2019-05-16T004755.436000Z	nan	0a1afd13-ee51-4d85-a23f-789b3cee89f3	2019-05-16T022744.661547Z	6934	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	547189.0	6934	1	4.9626617431640625	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
41c6d3e7-c217-41a6-8d9a-9fa68069bda1	41c6d3e7-c217-41a6-8d9a-9fa68069bda1	smartseq2_v2.3.0	79ed7d4d-27e2-4b1b-b96e-f0719cc60113	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	8723c1a8-8d88-4278-bf71-1cb90dd1eac8	2019-05-15T223253.009000Z	D26Dn6H10	NCBITaxon:9606	Homo sapiens	41c6d3e7-c217-41a6-8d9a-9fa68069bda1	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	8723c1a8-8d88-4278-bf71-1cb90dd1eac8.2019-05-15T223253.009000Z	nan	53bc686f-e3e2-4a00-8992-57083d1d1014	2019-05-15T232552.207730Z	7575	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	584548.125	7575	1	5.083648204803467	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
460bac35-f065-4283-a5fa-58ba1c55b807	460bac35-f065-4283-a5fa-58ba1c55b807	smartseq2_v2.3.0	bc6a90a7-e97e-400a-820e-d71e9e542d59	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	718d862f-512f-4092-bfbe-eb6246b85660	2019-05-15T224654.736000Z	D100Dp10E05	NCBITaxon:9606	Homo sapiens	460bac35-f065-4283-a5fa-58ba1c55b807	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	718d862f-512f-4092-bfbe-eb6246b85660.2019-05-15T224654.736000Z	nan	33ac4312-626f-498b-b42b-726fbefd9e32	2019-05-16T002457.860353Z	5445	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	551593.0625	5445	1	6.979792594909668	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
5f22b43a-e3e6-4dfd-88a9-4cb9b5f00523	5f22b43a-e3e6-4dfd-88a9-4cb9b5f00523	smartseq2_v2.3.0	ba4fce36-a3d9-403d-b758-50acd082d628	blessed	CL:0011020||UBERON:0004025	neural progenitor cell||medial ganglionic eminence	MGE progenitor	nan	f15628ec-a280-4aba-86a6-80a7efb52202	2019-05-15T235941.163000Z	D54Dn25SKF06	NCBITaxon:9606	Homo sapiens	5f22b43a-e3e6-4dfd-88a9-4cb9b5f00523	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	f15628ec-a280-4aba-86a6-80a7efb52202.2019-05-15T235941.163000Z	nan	7cb2874b-1f8a-45e4-876e-8cfa3c7ab66a	2019-05-16T015517.694508Z	6878	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	351557.90625	6878	1	31.297048568725586	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
8cd1c391-2717-4ca1-9594-521241ba9628	8cd1c391-2717-4ca1-9594-521241ba9628	smartseq2_v2.3.0	a99fd383-192c-445b-9b32-ebfa3bce008d	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	ba1cebe0-8953-4f07-81f5-08dc9f293162	2019-05-15T224803.765000Z	D26Dp4G06	NCBITaxon:9606	Homo sapiens	8cd1c391-2717-4ca1-9594-521241ba9628	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	ba1cebe0-8953-4f07-81f5-08dc9f293162.2019-05-15T224803.765000Z	nan	d21fcdf0-9822-490b-9603-9d1341b50bc8	2019-05-16T005132.506858Z	5954	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	562130.9375	5954	1	6.418715953826904	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
ae6cef39-f96d-4802-aa72-4115885aa2bf	ae6cef39-f96d-4802-aa72-4115885aa2bf	smartseq2_v2.3.0	87d783ec-a5ff-4a14-8337-bf4af7db81f5	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	b3bcf3ae-0f71-4200-94c8-4fd57d02fecc	2019-05-15T224254.613000Z	D100Dp10C05	NCBITaxon:9606	Homo sapiens	ae6cef39-f96d-4802-aa72-4115885aa2bf	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	b3bcf3ae-0f71-4200-94c8-4fd57d02fecc.2019-05-15T224254.613000Z	nan	cb36a2b1-d0db-4223-8dd9-f31999f005ea	2019-05-16T000642.570573Z	4867	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	480071.0	4867	1	6.4466423988342285	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
c42b42fa-7b43-4569-ab4a-a995689864ce	c42b42fa-7b43-4569-ab4a-a995689864ce	smartseq2_v2.3.0	0d479807-5c39-442d-949b-5adcc0694de7	blessed	CL:0011020||UBERON:0004024	neural progenitor cell||medial ganglionic eminence	MGE progenitor	nan	977da2b3-151c-488b-b12c-546b3788190e	2019-05-15T224358.468000Z	D26Dn26C02	NCBITaxon:9606	Homo sapiens	c42b42fa-7b43-4569-ab4a-a995689864ce	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	977da2b3-151c-488b-b12c-546b3788190e.2019-05-15T224358.468000Z	nan	0f15207c-4827-4a9b-b862-eaff21de7974	2019-05-15T234630.202710Z	7276	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	497366.96875	7276	1	10.565463066101074	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
d0878d90-9129-4f04-b3a5-eea5fdb1222d	d0878d90-9129-4f04-b3a5-eea5fdb1222d	smartseq2_v2.3.0	d4fceb73-2adc-4a70-acbc-1a919e258c27	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	4953fcc9-2b3c-47fa-b1b8-ad884b33a5b0	2019-05-15T223505.781000Z	D26Dn6B11	NCBITaxon:9606	Homo sapiens	d0878d90-9129-4f04-b3a5-eea5fdb1222d	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	4953fcc9-2b3c-47fa-b1b8-ad884b33a5b0.2019-05-15T223505.781000Z	nan	ca0e958c-1eb4-470b-a16f-cd151374bf1d	2019-05-16T000234.151066Z	6944	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	543641.8125	6944	1	4.86363410949707	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
d1d282f9-c629-45c5-91d7-0d22dc7f7d1d	d1d282f9-c629-45c5-91d7-0d22dc7f7d1d	smartseq2_v2.3.0	cfe82db6-aef5-4bab-ac7c-4e090b209360	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	20be8963-d57d-4a9e-9f1e-8a8ec49fa7ed	2019-05-15T225916.990000Z	D54Dn25SKH11	NCBITaxon:9606	Homo sapiens	d1d282f9-c629-45c5-91d7-0d22dc7f7d1d	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	20be8963-d57d-4a9e-9f1e-8a8ec49fa7ed.2019-05-15T225916.990000Z	nan	f557c1f7-5f0d-4acf-828d-99e89349864d	2019-05-15T235540.160063Z	7078	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	593942.8125	7078	1	10.343118667602539	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
fa325037-c8d2-423e-ad02-ecb95a90c817	fa325037-c8d2-423e-ad02-ecb95a90c817	smartseq2_v2.3.0	6fa34a90-0316-4c95-87a6-998bd0ab8999	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	56cd8df8-d979-4866-ba02-c3633a4b96b2	2019-05-15T230417.064000Z	D100Dn20C11	NCBITaxon:9606	Homo sapiens	fa325037-c8d2-423e-ad02-ecb95a90c817	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	56cd8df8-d979-4866-ba02-c3633a4b96b2.2019-05-15T230417.064000Z	nan	493a570e-9b1b-4137-8e8c-9b1395b58547	2019-05-16T004833.561443Z	6270	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	566444.0	6270	1	0.5259019136428833	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
3fb1fbe1-7607-4555-b994-7a767b592bef	3fb1fbe1-7607-4555-b994-7a767b592bef	smartseq2_v2.3.0	b6a62455-882c-4a9c-8985-6da09395b5e6	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	e05d685e-fb30-4ad4-8ffc-488fa40ff498	2019-05-15T231132.276000Z	D26Dp28A01	NCBITaxon:9606	Homo sapiens	3fb1fbe1-7607-4555-b994-7a767b592bef	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	e05d685e-fb30-4ad4-8ffc-488fa40ff498.2019-05-15T231132.276000Z	nan	1e0f7e8b-2e8a-425c-9987-cd45bc2c21f6	2019-05-16T012533.606212Z	6233	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	391102.0	6233	1	18.955869674682617	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
46b9f4c4-03b0-4f6f-b8be-3b247839fb8e	46b9f4c4-03b0-4f6f-b8be-3b247839fb8e	smartseq2_v2.3.0	21f66a7a-7fb1-4e10-b7cd-13896b4327e4	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	da573882-f2de-4281-b42b-a2f9937893bf	2019-05-15T234309.953000Z	D54Dp29SKG02	NCBITaxon:9606	Homo sapiens	46b9f4c4-03b0-4f6f-b8be-3b247839fb8e	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	da573882-f2de-4281-b42b-a2f9937893bf.2019-05-15T234309.953000Z	nan	741e4826-3d48-43e2-bb26-4310501f83c4	2019-05-16T022708.535261Z	5847	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	338019.875	5847	1	9.12853717803955	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
47d0ab27-8bd1-400b-a9d8-5045fc17b4a4	47d0ab27-8bd1-400b-a9d8-5045fc17b4a4	smartseq2_v2.3.0	97ea6a8c-8360-4f40-8539-68ece2514e10	blessed	CL:0011020||UBERON:0004025	neural progenitor cell||medial ganglionic eminence	MGE progenitor	nan	2ce3daf5-632e-427b-be9d-eb40d003f48a	2019-05-15T231915.998000Z	D54Dn25SKG03	NCBITaxon:9606	Homo sapiens	47d0ab27-8bd1-400b-a9d8-5045fc17b4a4	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	2ce3daf5-632e-427b-be9d-eb40d003f48a.2019-05-15T231915.998000Z	nan	18085b2b-f4ae-4927-8947-ce0f108d03b3	2019-05-16T013225.216557Z	7084	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	493711.0	7084	1	7.9601874351501465	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
584acabb-af22-492c-a216-fd6b40f64f40	584acabb-af22-492c-a216-fd6b40f64f40	smartseq2_v2.3.0	e09408bb-b121-4c3d-ab83-1bb9dce1eea5	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	df29ce7e-6174-4039-8b75-08ab4ed50d11	2019-05-15T220645.207000Z	D100Dn21A01	NCBITaxon:9606	Homo sapiens	584acabb-af22-492c-a216-fd6b40f64f40	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	df29ce7e-6174-4039-8b75-08ab4ed50d11.2019-05-15T220645.207000Z	nan	5729a077-1e5c-46bd-9a22-8d0b7d529ec3	2019-05-15T230754.223721Z	7549	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	475033.75	7549	1	9.763712882995605	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
6713a7ba-e0f8-4b7e-a368-b7f80ccabd47	6713a7ba-e0f8-4b7e-a368-b7f80ccabd47	smartseq2_v2.3.0	f42a106d-480c-41e1-ba39-ea68b8beee97	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	1bc75486-7a1a-4a4c-8ffe-a0791b1e7f1d	2019-05-15T231048.975000Z	D54Dp29SKE02	NCBITaxon:9606	Homo sapiens	6713a7ba-e0f8-4b7e-a368-b7f80ccabd47	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	1bc75486-7a1a-4a4c-8ffe-a0791b1e7f1d.2019-05-15T231048.975000Z	nan	9033f01f-2a08-4de2-9cba-33ddf8231f4c	2019-05-16T011334.789154Z	5672	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	342805.0625	5672	1	11.114363670349121	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
